date,price
2020-05-23,7852.660862585516
2020-05-24,7971.818101328713
2020-05-25,8019.042075678234
2020-05-26,7973.400964406026
2020-05-27,8029.251778810819
2020-05-28,7963.456408285243
2020-05-29,7940.377178044508
2020-05-30,7936.965097778276
2020-05-31,8022.632233860744
2020-06-01,7985.3944927583225
2020-06-02,7944.072565825371
2020-06-03,7939.1499396041
2020-06-04,7905.976025285994
2020-06-05,7962.3078213913195
2020-06-06,7908.311245973148
2020-06-07,7850.937813352593
2020-06-08,7829.046811115371
2020-06-09,7804.145188580756
2020-06-10,7900.621791271606
2020-06-11,7948.092831617894
2020-06-12,7952.470393687154
2020-06-13,7891.198617745645
2020-06-14,7933.416766565722
2020-06-15,7883.405999196244
2020-06-16,7806.167444357364
2020-06-17,7865.568933974979
2020-06-18,7881.416064571221
2020-06-19,7927.459005760262
2020-06-20,7943.395388407413
2020-06-21,7986.236919002547
2020-06-22,7953.68563933754
2020-06-23,7901.973497248317
2020-06-24,7936.053223162398
2020-06-25,7895.882739953706
2020-06-26,7861.405251066196
2020-06-27,7838.628625890329
2020-06-28,7839.502583841582
2020-06-29,7821.802888278908
2020-06-30,7753.055323608007
2020-07-01,7720.874403466362
2020-07-02,7609.7042458551405
2020-07-03,7640.9658184065
2020-07-04,7560.862935626163
2020-07-05,7505.643768654741
2020-07-06,7508.252022617789
2020-07-07,7471.273872798223
2020-07-08,7548.424602568561
2020-07-09,7483.781757082388
2020-07-10,7497.134300549847
2020-07-11,7495.170159638472
2020-07-12,7436.765484751412
2020-07-13,7462.929317778
2020-07-14,7454.352001216887
2020-07-15,7492.941528777571
2020-07-16,7534.1167364757575
2020-07-17,7642.278533939792
2020-07-18,7709.104931411612
2020-07-19,7690.645839514489
2020-07-20,7678.676880635693
2020-07-21,7733.659860430049
2020-07-22,7766.423046966179
2020-07-23,7798.4296232710585
2020-07-24,7717.581821055516
2020-07-25,7716.36551483557
2020-07-26,7679.463969375285
2020-07-27,7693.460199327447
2020-07-28,7688.552679845299
2020-07-29,7734.0616252499285
2020-07-30,7749.922536009494
2020-07-31,7789.238934114943
2020-08-01,7765.917979278145
2020-08-02,7718.695666482233
2020-08-03,7698.1931818221055
2020-08-04,7697.342161129034
2020-08-05,7716.299747906788
2020-08-06,7829.26519544133
2020-08-07,7827.152337858298
2020-08-08,7779.355087833659
2020-08-09,7762.05599904869
2020-08-10,7738.876200316386
2020-08-11,7762.950274005058
2020-08-12,7685.910423282828
2020-08-13,7689.073522992844
2020-08-14,7696.898849891113
2020-08-15,7708.507901701127
2020-08-16,7678.642098252858
2020-08-17,7666.746011766058
2020-08-18,7595.542966316932
2020-08-19,7570.876972148822
2020-08-20,7543.733898347986
2020-08-21,7564.536400661057
2020-08-22,7506.727279069962
2020-08-23,7545.787184155462
2020-08-24,7620.51141138003
2020-08-25,7517.012160129353
2020-08-26,7538.325096668258
2020-08-27,7572.17049841977
2020-08-28,7540.298647142159
2020-08-29,7520.435056425719
2020-08-30,7513.791027546371
2020-08-31,7498.901483576285
2020-09-01,7483.450835123929
2020-09-02,7399.65064480743
2020-09-03,7457.267223046586
2020-09-04,7511.248152648427
2020-09-05,7470.579939688217
2020-09-06,7397.258723298091
2020-09-07,7423.31196712073
2020-09-08,7394.5225686300755
2020-09-09,7401.620226796114
2020-09-10,7385.65380593886
2020-09-11,7420.23074349237
2020-09-12,7454.96820067517
2020-09-13,7418.6883317519905
2020-09-14,7349.520133982238
2020-09-15,7270.373214115483
2020-09-16,7300.892183070844
2020-09-17,7241.449220181642
2020-09-18,7216.108402466708
2020-09-19,7186.2927005441825
2020-09-20,7183.664335730706
2020-09-21,7086.85034543838
2020-09-22,7096.289275278072
2020-09-23,7122.483826469782
2020-09-24,7126.904930822015
2020-09-25,7111.360622237091
2020-09-26,7116.23063055053
2020-09-27,7136.182947832537
2020-09-28,6997.553310011204
2020-09-29,7095.348925423739
2020-09-30,7114.853591558135
2020-10-01,7082.233162438784
2020-10-02,7062.685493679404
2020-10-03,7087.372582546864
2020-10-04,7081.567385595145
2020-10-05,6980.03316220607
2020-10-06,7083.257805274036
2020-10-07,7077.730772412413
2020-10-08,7128.739407998203
2020-10-09,7094.136915608983
2020-10-10,7170.955768321273
2020-10-11,7185.272952765888
2020-10-12,7215.71514448966
2020-10-13,7163.452476182312
2020-10-14,7224.009740666447
2020-10-15,7258.500648893187
2020-10-16,7323.592960371437
2020-10-17,7292.188582389357
2020-10-18,7268.137226466318
2020-10-19,7383.333061350515
2020-10-20,7330.332270214438
2020-10-21,7323.534785180522
2020-10-22,7380.379353310656
2020-10-23,7385.265601696399
2020-10-24,7414.413285684064
2020-10-25,7394.44083422092
2020-10-26,7412.943628613296
2020-10-27,7347.617286026531
2020-10-28,7430.52382000744
2020-10-29,7424.615617751011
2020-10-30,7390.606707551169
2020-10-31,7423.925861652764
2020-11-01,7400.889872283336
2020-11-02,7334.176948713199
2020-11-03,7266.841073423321
2020-11-04,7301.529731057828
2020-11-05,7293.551059150514
2020-11-06,7286.865981167093
2020-11-07,7340.753171465906
2020-11-08,7284.411881028069
2020-11-09,7247.877993384827
2020-11-10,7228.6340029257635
2020-11-11,7233.351582391618
2020-11-12,7231.243009827089
2020-11-13,7216.898650207593
2020-11-14,7213.817330102811
2020-11-15,7208.452066288252
2020-11-16,7172.4718468606625
2020-11-17,7131.822197432958
2020-11-18,7145.548015319156
2020-11-19,7101.002261169379
2020-11-20,7043.134498209836
2020-11-21,7027.519885653552
2020-11-22,7019.636534845361
2020-11-23,7132.472709710271
2020-11-24,7097.23769591746
2020-11-25,7144.400732165935
2020-11-26,7181.760148876166
2020-11-27,7122.312901115979
2020-11-28,7160.975549986109
2020-11-29,7101.781517976443
2020-11-30,6968.822906076606
2020-12-01,6999.1388822945755
2020-12-02,6911.344353122689
2020-12-03,6933.891076212985
2020-12-04,6899.690531326124
2020-12-05,6982.6680711356175
2020-12-06,7036.093541101418
2020-12-07,7013.424250908849
2020-12-08,6979.032370357415
2020-12-09,6918.328500202709
2020-12-10,6896.282368588079
2020-12-11,6882.264593828853
2020-12-12,6864.029916609269
2020-12-13,6871.865109372888
2020-12-14,6900.791184259331
2020-12-15,6918.27390710899
2020-12-16,6880.066710913668
2020-12-17,6808.177137223589
2020-12-18,6876.403729628712
2020-12-19,6841.931270401215
2020-12-20,6809.3165904044645
2020-12-21,6783.257124789409
2020-12-22,6691.103647281577
2020-12-23,6667.204947079553
2020-12-24,6643.222156379155
2020-12-25,6674.240071296331
2020-12-26,6709.162928751698
2020-12-27,6709.351473206011
2020-12-28,6755.9438919117265
2020-12-29,6772.942141101789
2020-12-30,6772.158035521662
2020-12-31,6780.204443936573
2021-01-01,6770.671769257503
2021-01-02,6750.929293555831
2021-01-03,6737.542616711132
2021-01-04,6681.1420501376315
2021-01-05,6695.164135403446
2021-01-06,6645.507954856967
2021-01-07,6687.589518060649
2021-01-08,6675.116589052602
2021-01-09,6677.5913381351065
2021-01-10,6702.283176949154
2021-01-11,6734.4489002023
2021-01-12,6655.917729770627
2021-01-13,6645.572545962429
2021-01-14,6689.581491566469
2021-01-15,6604.676200594856
2021-01-16,6624.040224364609
2021-01-17,6511.262012894499
2021-01-18,6460.136670712719
2021-01-19,6462.068198304729
2021-01-20,6379.232443188631
2021-01-21,6329.956906304424
2021-01-22,6256.365155931244
2021-01-23,6338.771902541622
2021-01-24,6346.983290315989
2021-01-25,6375.347804208623
2021-01-26,6364.214049182864
2021-01-27,6346.542461745004
2021-01-28,6265.718752312453
2021-01-29,6251.12688417506
2021-01-30,6213.052273584479
2021-01-31,6255.948469799096
2021-02-01,6313.003563131974
2021-02-02,6386.332498910683
2021-02-03,6428.9600958837445
2021-02-04,6399.027399037595
2021-02-05,6343.232549739576
2021-02-06,6381.5657088218295
2021-02-07,6399.380349695444
2021-02-08,6310.953427161592
2021-02-09,6328.727516798781
2021-02-10,6369.453507923175
2021-02-11,6372.399787382255
2021-02-12,6363.147103831789
2021-02-13,6322.764679450971
2021-02-14,6250.437944472802
2021-02-15,6290.452841939803
2021-02-16,6274.997119701217
2021-02-17,6263.323786624032
2021-02-18,6349.95984596999
2021-02-19,6384.1849013129495
2021-02-20,6402.7261513770045
2021-02-21,6409.829241636366
2021-02-22,6485.828984674655
2021-02-23,6571.808450045464
2021-02-24,6618.283705619441
2021-02-25,6647.394935189337
2021-02-26,6542.66478162903
2021-02-27,6548.850877340705
2021-02-28,6542.34552963102
2021-03-01,6547.043191100299
2021-03-02,6594.195495466424
2021-03-03,6457.211637106946
2021-03-04,6428.746034433438
2021-03-05,6442.241252180475
2021-03-06,6418.898974877837
2021-03-07,6348.053669221525
2021-03-08,6391.501843566364
2021-03-09,6405.345438858671
2021-03-10,6356.790210336446
2021-03-11,6372.531070562238
2021-03-12,6413.610356164727
2021-03-13,6413.874988479695
2021-03-14,6453.903228651245
2021-03-15,6457.816237409328
2021-03-16,6438.05478827661
2021-03-17,6380.083762456615
2021-03-18,6375.787224108034
2021-03-19,6385.501871010322
2021-03-20,6429.293509089689
2021-03-21,6423.538135665328
2021-03-22,6446.408915976377
2021-03-23,6398.1783152896905
2021-03-24,6359.046857498314
2021-03-25,6353.52739254697
2021-03-26,6300.79596934772
2021-03-27,6341.8083612139535
2021-03-28,6364.964877679884
2021-03-29,6378.919665899506
2021-03-30,6395.864872160304
2021-03-31,6496.917050234543
2021-04-01,6473.473840836204
2021-04-02,6363.401776561176
2021-04-03,6373.366786405999
2021-04-04,6370.836609357916
2021-04-05,6344.9606572323955
2021-04-06,6296.019164264458
2021-04-07,6274.0596881743495
2021-04-08,6283.126609635241
2021-04-09,6257.985774603114
2021-04-10,6378.608458580302
2021-04-11,6330.583239498645
2021-04-12,6290.927371363261
2021-04-13,6176.496369362534
2021-04-14,6189.070590113611
2021-04-15,6088.250258723623
2021-04-16,6061.277527054898
2021-04-17,6047.49400032687
2021-04-18,6012.007602034526
2021-04-19,6098.951235907251
2021-04-20,6148.670955473026
2021-04-21,6214.627799288105
2021-04-22,6170.506858360609
2021-04-23,6226.936561586337
2021-04-24,6251.736608903536
2021-04-25,6290.306906337378
2021-04-26,6341.778847776516
2021-04-27,6296.3406854785635
2021-04-28,6275.124804429668
2021-04-29,6318.254604996091
2021-04-30,6185.473650347344
2021-05-01,6261.1400544760045
2021-05-02,6288.796657686384
2021-05-03,6286.511459653372
2021-05-04,6297.536842441231
2021-05-05,6246.040078275782
2021-05-06,6228.542910046327
2021-05-07,6283.557126957346
2021-05-08,6348.458225573657
2021-05-09,6483.269428201836
2021-05-10,6479.573194887815
2021-05-11,6446.645546547565
2021-05-12,6420.9338482505655
2021-05-13,6370.031754486197
2021-05-14,6366.139016689154
2021-05-15,6385.275638189768
2021-05-16,6383.56352416317
2021-05-17,6438.3808664464605
2021-05-18,6426.670076379233
2021-05-19,6409.2975437543055
2021-05-20,6380.234119911289
2021-05-21,6298.6023935995645
2021-05-22,6220.214007384142
2021-05-23,6161.256110852257
2021-05-24,6226.327514435495
2021-05-25,6271.090528079992
2021-05-26,6339.838731399641
2021-05-27,6273.228148669916
2021-05-28,6174.796914180615
2021-05-29,6141.794098173911
2021-05-30,6150.585045838712
2021-05-31,6175.519559584203
2021-06-01,6227.918167382606
2021-06-02,6242.1321509229665
2021-06-03,6329.2655899557485
2021-06-04,6318.135305908332
2021-06-05,6272.481345006243
2021-06-06,6188.420434231521
2021-06-07,6143.971866326749
2021-06-08,6156.077764376005
2021-06-09,6111.641751508323
2021-06-10,6158.478874685085
2021-06-11,6229.095259986958
2021-06-12,6110.615914725628
2021-06-13,6153.81852975051
2021-06-14,6041.838326817423
2021-06-15,6061.913279571938
2021-06-16,6123.156807781621
2021-06-17,6126.3996130988
2021-06-18,6062.415154438588
2021-06-19,6033.143594224699
2021-06-20,6020.0613219391535
2021-06-21,6010.949082749657
2021-06-22,6000.8042407113235
2021-06-23,5995.3101017458575
2021-06-24,6005.984104191366
2021-06-25,5945.555421504705
2021-06-26,5933.454430011194
2021-06-27,6009.367488528979
2021-06-28,5990.135217371853
2021-06-29,5967.943412714094
2021-06-30,6021.853277899805
2021-07-01,5893.894044582601
2021-07-02,5952.962974647015
2021-07-03,5921.367786746757
2021-07-04,5929.564215369386
2021-07-05,5934.380283165446
2021-07-06,5981.503689126465
2021-07-07,5968.123951814698
2021-07-08,5934.222662736475
2021-07-09,5999.11495226903
2021-07-10,5880.906261411971
2021-07-11,5881.922970497233
2021-07-12,5814.526699365777
2021-07-13,5776.44802995295
2021-07-14,5877.010864026106
2021-07-15,5874.781092703313
2021-07-16,5884.534577560882
2021-07-17,5795.456434775602
2021-07-18,5759.004201835868
2021-07-19,5768.832071872307
2021-07-20,5786.569956527968
2021-07-21,5817.414284247632
2021-07-22,5817.8456791935105
2021-07-23,5844.195889616243
2021-07-24,5866.884985248028
2021-07-25,5775.397964697801
2021-07-26,5777.248250793309
2021-07-27,5815.643371179944
2021-07-28,5845.13736221667
2021-07-29,5826.944421718131
2021-07-30,5786.663096341163
2021-07-31,5730.7475001250805
2021-08-01,5724.1947995480095
2021-08-02,5780.848793525996
2021-08-03,5683.258588451916
2021-08-04,5650.264001965441
2021-08-05,5593.273879194102
2021-08-06,5632.521755256127
2021-08-07,5604.806273927562
2021-08-08,5581.274391019822
2021-08-09,5570.426912522989
2021-08-10,5592.69657506773
2021-08-11,5573.077125160248
2021-08-12,5420.769972420252
2021-08-13,5447.935566989628
2021-08-14,5469.88771487323
2021-08-15,5458.910663456669
2021-08-16,5404.708832423072
2021-08-17,5422.29783795714
2021-08-18,5441.259614633919
2021-08-19,5417.757970498876
2021-08-20,5406.921396970099
2021-08-21,5360.413571843883
2021-08-22,5351.484117239516
2021-08-23,5273.962649985342
2021-08-24,5294.828591036934
2021-08-25,5247.61016649572
2021-08-26,5259.515323887335
2021-08-27,5189.21717807394
2021-08-28,5159.7142957804635
2021-08-29,5154.189825527167
2021-08-30,5071.154834933704
2021-08-31,5076.912228590709
2021-09-01,5057.954850446712
2021-09-02,4970.837040556251
2021-09-03,4905.674902850635
2021-09-04,4935.930907054743
2021-09-05,4980.70870633231
2021-09-06,4974.113274343311
2021-09-07,4994.351364945336
2021-09-08,5005.543543110982
2021-09-09,5022.024692217368
2021-09-10,5086.323892571383
2021-09-11,5010.9739726606695
2021-09-12,5044.797009278751
2021-09-13,5025.69656149986
2021-09-14,5014.4836147872775
2021-09-15,4999.3711282645245
2021-09-16,4980.61377243146
2021-09-17,4919.303962842309
2021-09-18,4928.470922805189
2021-09-19,5012.018074444632
2021-09-20,5009.2114234221945
2021-09-21,5009.142171285439
2021-09-22,4974.777219427606
2021-09-23,4968.9034921067005
2021-09-24,4992.211813408402
2021-09-25,4973.6996913731855
2021-09-26,4951.009489320585
2021-09-27,4971.172716328747
2021-09-28,4925.272477837795
2021-09-29,4937.897309191639
2021-09-30,4978.91339905471
2021-10-01,5046.910826138684
2021-10-02,5042.391725774836
2021-10-03,5110.771587765172
2021-10-04,5162.492082089248
2021-10-05,5112.681450070695
2021-10-06,5051.784524491037
2021-10-07,5036.536342598316
2021-10-08,5087.983117228059
2021-10-09,5084.368766850059
2021-10-10,5054.335888967169
2021-10-11,5131.948047969598
2021-10-12,5146.293272369765
2021-10-13,5030.263558580227
2021-10-14,5046.121589894862
2021-10-15,5072.123620623405
2021-10-16,5083.404053346961
2021-10-17,5105.88965835856
2021-10-18,5102.525877912411
2021-10-19,5036.606084430175
2021-10-20,5018.070884269152
2021-10-21,4970.790094491337
2021-10-22,4924.153048951618
2021-10-23,4860.999631496505
2021-10-24,4883.624086128486
2021-10-25,4888.518893399118
2021-10-26,4866.1106252650825
2021-10-27,4833.643728878563
2021-10-28,4832.47257362749
2021-10-29,4886.432310033115
2021-10-30,4786.221524258169
2021-10-31,4805.065350300713
2021-11-01,4777.7797515998245
2021-11-02,4683.550459350852
2021-11-03,4586.265305192654
2021-11-04,4540.626130485889
2021-11-05,4551.601608275541
2021-11-06,4571.254754974546
2021-11-07,4524.305676340657
2021-11-08,4575.156725911319
2021-11-09,4646.305900737125
2021-11-10,4666.110229984952
2021-11-11,4636.540096594546
2021-11-12,4692.761055820065
2021-11-13,4730.530840603233
2021-11-14,4773.901211170978
2021-11-15,4741.078027422402
2021-11-16,4599.350302158667
2021-11-17,4705.1898532328505
2021-11-18,4624.645933060354
2021-11-19,4622.857529467343
2021-11-20,4741.89479702833
2021-11-21,4758.423634842049
2021-11-22,4805.885958519961
2021-11-23,4730.766130050875
2021-11-24,4641.88278231419
2021-11-25,4615.247642715212
2021-11-26,4669.7851294369375
2021-11-27,4652.472657054572
2021-11-28,4612.7408410009975
2021-11-29,4622.639205498245
2021-11-30,4676.7359664221085
2021-12-01,4604.48895646844
2021-12-02,4543.961806762272
2021-12-03,4504.528344036804
2021-12-04,4559.260262772408
2021-12-05,4571.001339069845
2021-12-06,4677.609009598367
2021-12-07,4724.431295889923
2021-12-08,4722.67653704644
2021-12-09,4785.930428950878
2021-12-10,4796.505279587472
2021-12-11,4761.2592119620995
2021-12-12,4795.257954174354
2021-12-13,4760.441621481301
2021-12-14,4745.921766441107
2021-12-15,4812.310901239007
2021-12-16,4807.246826928136
2021-12-17,4767.089757561054
2021-12-18,4743.87287298928
2021-12-19,4794.962402268713
2021-12-20,4767.335368597876
2021-12-21,4747.991826255345
2021-12-22,4722.477189273663
2021-12-23,4731.673463990679
2021-12-24,4712.398975971898
2021-12-25,4632.307173523272
2021-12-26,4587.948126431019
2021-12-27,4541.308674355697
2021-12-28,4603.474643578455
2021-12-29,4644.108345683906
2021-12-30,4673.471314653898
2021-12-31,4648.203398790678
2022-01-01,4607.41382169098
2022-01-02,4582.037941608111
2022-01-03,4529.443936480528
2022-01-04,4654.303956059877
2022-01-05,4542.037873641308
2022-01-06,4570.238300394998
2022-01-07,4506.010685495372
2022-01-08,4500.793510920637
2022-01-09,4451.39341379595
2022-01-10,4392.511965671819
2022-01-11,4335.5021506250705
2022-01-12,4423.251458312174
2022-01-13,4416.602037196694
2022-01-14,4378.31692747279
2022-01-15,4406.106275676933
2022-01-16,4406.623741405248
2022-01-17,4442.6254293723305
2022-01-18,4351.412596575439
2022-01-19,4366.592791798539
2022-01-20,4405.227533653659
2022-01-21,4322.14761909793
2022-01-22,4344.557383319096
2022-01-23,4429.366461960504
2022-01-24,4428.623576792768
2022-01-25,4469.69387364401
2022-01-26,4503.222396159555
2022-01-27,4467.847111284025
2022-01-28,4469.83544801335
2022-01-29,4391.48571247027
2022-01-30,4368.9205606151445
2022-01-31,4382.2049593634565
2022-02-01,4418.359984050347
2022-02-02,4419.590590312742
2022-02-03,4455.5897768199
2022-02-04,4400.444466172132
2022-02-05,4395.359602444389
2022-02-06,4396.323571670042
2022-02-07,4488.803134004023
2022-02-08,4478.09480119402
2022-02-09,4453.14396929431
2022-02-10,4454.211530486487
2022-02-11,4408.25585824299
2022-02-12,4417.893550696252
2022-02-13,4399.640789868939
2022-02-14,4310.07441246688
2022-02-15,4307.145084910187
2022-02-16,4291.267930213677
2022-02-17,4209.646765110278
2022-02-18,4206.290057379551
2022-02-19,4280.757855483275
2022-02-20,4306.823042897061
2022-02-21,4337.419402533618
2022-02-22,4270.344566254466
2022-02-23,4294.189484700577
2022-02-24,4301.611963769581
2022-02-25,4328.064225686303
2022-02-26,4349.195656771744
2022-02-27,4281.206620496554
2022-02-28,4279.136579918655
2022-03-01,4241.243036897396
2022-03-02,4238.738832183156
2022-03-03,4193.8687858380645
2022-03-04,4259.492304195114
2022-03-05,4216.543684772897
2022-03-06,4171.59657694962
2022-03-07,4175.325897276798
2022-03-08,4121.470943806598
2022-03-09,4100.237778684956
2022-03-10,4058.739548808057
2022-03-11,4129.298152002537
2022-03-12,4168.588343344096
2022-03-13,4165.714867420826
2022-03-14,4146.154014812126
2022-03-15,4193.199895540881
2022-03-16,4213.460099557025
2022-03-17,4238.362719791168
2022-03-18,4237.053107923955
2022-03-19,4152.641606535384
2022-03-20,4147.018307407407
2022-03-21,4120.393811446953
2022-03-22,4152.646575119947
2022-03-23,4203.238696769657
2022-03-24,4170.341144531598
2022-03-25,4193.76040624545
2022-03-26,4280.554356129736
2022-03-27,4247.168720101208
2022-03-28,4331.264807104865
2022-03-29,4288.635514746333
2022-03-30,4289.78350252673
2022-03-31,4289.2262219346385
2022-04-01,4289.801166928142
2022-04-02,4247.917264832744
2022-04-03,4218.358109644523
2022-04-04,4184.972095326553
2022-04-05,4201.320225096775
2022-04-06,4217.821980822291
2022-04-07,4329.1191974092035
2022-04-08,4397.66864772376
2022-04-09,4372.176485616836
2022-04-10,4388.4199664066455
2022-04-11,4438.275865446234
2022-04-12,4439.80595666316
2022-04-13,4436.323877740813
2022-04-14,4438.902624879307
2022-04-15,4482.266456319729
2022-04-16,4439.850430179467
2022-04-17,4423.566956738458
2022-04-18,4447.088613980783
2022-04-19,4462.6609675584905
2022-04-20,4474.640105551311
2022-04-21,4456.15004723612
2022-04-22,4504.776836693247
2022-04-23,4611.470249053474
2022-04-24,4631.7910237372835
2022-04-25,4622.1321886597925
2022-04-26,4659.919203104519
2022-04-27,4632.962571266869
2022-04-28,4595.478054031724
2022-04-29,4597.11849141241
2022-04-30,4467.978659763912
2022-05-01,4410.281141581312
2022-05-02,4392.88304878527
2022-05-03,4325.213605877884
2022-05-04,4273.581450783278
2022-05-05,4251.744033910378
2022-05-06,4169.595769233847
2022-05-07,4149.292179420856
2022-05-08,4122.5286711942135
2022-05-09,4123.798931613464
2022-05-10,4181.508133138164
2022-05-11,4190.1333539628085
2022-05-12,4191.1864550299115
2022-05-13,4196.159177881447
2022-05-14,4207.528816637503
2022-05-15,4156.691884207015
2022-05-16,4150.9531179684745
2022-05-17,4166.390680060305
2022-05-18,4097.852680933152
2022-05-19,4141.1353270739455
2022-05-20,4195.204128796855
2022-05-21,4163.635329374385
2022-05-22,4151.56843980173
2022-05-23,4107.658922661227
2022-05-24,4142.627946840617
2022-05-25,4089.566832468322
2022-05-26,4078.442981956176
2022-05-27,4035.4969865657927
2022-05-28,4038.044700416357
2022-05-29,3948.333236841871
2022-05-30,4014.6563189601557
2022-05-31,3966.4259977498423
2022-06-01,3969.420731905656
2022-06-02,3958.7945796671406
2022-06-03,3920.6888540710156
2022-06-04,3876.2998472392187
2022-06-05,3923.1197744168417
2022-06-06,3896.8377447617445
2022-06-07,3910.39625399361
2022-06-08,3870.3214097238915
2022-06-09,3837.9623381315037
2022-06-10,3861.574695635896
2022-06-11,3908.095120441452
2022-06-12,3899.329300325101
2022-06-13,3828.233306743079
2022-06-14,3928.131110730579
2022-06-15,3885.303645318869
2022-06-16,3808.2242753352793
2022-06-17,3937.945504723687
2022-06-18,3917.74389003114
2022-06-19,3844.6572556180695
2022-06-20,3810.4852672786355
2022-06-21,3828.862512079749
2022-06-22,3838.3780899594462
2022-06-23,3795.7916300967668
2022-06-24,3886.9278101031646
2022-06-25,3860.8488262034957
2022-06-26,3801.614496682918
2022-06-27,3849.649166605951
2022-06-28,3916.102308932935
2022-06-29,3875.227654052124
2022-06-30,3805.1602894001585
2022-07-01,3856.6822027709386
2022-07-02,3754.3160221180406
2022-07-03,3692.98493914821
2022-07-04,3741.3572466507217
2022-07-05,3738.589619249602
2022-07-06,3725.3927518199675
2022-07-07,3743.0335821446865
2022-07-08,3735.394860967416
2022-07-09,3670.4605248592616
2022-07-10,3734.264292159571
2022-07-11,3800.514994803912
2022-07-12,3810.78162299281
2022-07-13,3813.0383237644105
